ID	logCPM	FDR	level	Phylum	Labels
OTU_2772	7.197	0.31514826	NotSig	Proteobacteria	-
OTU_2965	5.854	0.467463219	NotSig	Proteobacteria	-
OTU_3000	6.249	0.996380294	NotSig	Proteobacteria	-
OTU_3014	6.18	0.253406849	NotSig	Proteobacteria	-
OTU_319	9.168	0.804986212	NotSig	Proteobacteria	-
OTU_32	12.152	0.699163513	NotSig	Proteobacteria	-
OTU_3257	6.239	0.327143175	NotSig	Proteobacteria	-
OTU_3302	6.254	0.617876639	NotSig	Proteobacteria	-
OTU_348	9.078	0.231291287	NotSig	Proteobacteria	-
OTU_357	8.742	0.594496979	NotSig	Proteobacteria	-
OTU_400	8.432	0.996380294	NotSig	Proteobacteria	-
OTU_401	8.736	0.920424377	NotSig	Proteobacteria	-
OTU_44	12.211	0.359759319	NotSig	Proteobacteria	-
OTU_527	7.849	0.652954495	NotSig	Proteobacteria	-
OTU_58	11.529	0.87187781	NotSig	Proteobacteria	-
OTU_604	7.942	0.996380294	NotSig	Proteobacteria	-
OTU_64	11.526	0.622885602	NotSig	Proteobacteria	-
OTU_645	8.163	0.894669426	NotSig	Proteobacteria	-
OTU_656	7.845	0.507282296	NotSig	Proteobacteria	-
OTU_694	7.359	0.140240745	Depleted	Proteobacteria	-
OTU_754	7.36	0.038532578	Depleted	Proteobacteria	-
OTU_97	10.965	0.709364478	NotSig	Proteobacteria	-
OTU_995	7.223	0.992482028	NotSig	Proteobacteria	-
OTU_2805	6.795	0.991666739	NotSig	Proteobacteria	-
OTU_2850	6.624	0.553621558	NotSig	Proteobacteria	-
OTU_1531	6.972	0.649877882	NotSig	Proteobacteria	-
OTU_1163	7.236	1	NotSig	Proteobacteria	-
OTU_918	7.28	0.173346142	Enriched	Proteobacteria	-
OTU_1001	7.264	0.99552412	NotSig	Proteobacteria	-
OTU_1987	6.639	0.054581972	Depleted	Proteobacteria	-
OTU_1141	7.1	0.817343257	NotSig	Proteobacteria	-
OTU_149	10.089	0.578496891	NotSig	Proteobacteria	-
OTU_215	9.539	0.772384573	NotSig	Proteobacteria	-
OTU_2293	6.417	0.839959742	NotSig	Proteobacteria	-
OTU_240	9.505	1	NotSig	Proteobacteria	-
OTU_2890	6.334	0.089815426	Depleted	Proteobacteria	-
OTU_583	7.993	0.996380294	NotSig	Proteobacteria	-
OTU_216	9.653	0.423184873	NotSig	Proteobacteria	-
OTU_1080	7.624	0.695609286	NotSig	Proteobacteria	-
OTU_1494	6.448	0.347556541	NotSig	Proteobacteria	-
OTU_2714	6.354	0.299271486	NotSig	Proteobacteria	-
OTU_2412	6.504	0.920424377	NotSig	Proteobacteria	-
OTU_3070	6.166	0.839959742	NotSig	Proteobacteria	-
OTU_2940	6.326	0.679853793	NotSig	Proteobacteria	-
OTU_2313	6.253	0.818498582	NotSig	Proteobacteria	-
OTU_2314	6.441	0.654770987	NotSig	Proteobacteria	-
OTU_1135	7.136	0.842916286	NotSig	Proteobacteria	-
OTU_1187	7.059	0.996380294	NotSig	Proteobacteria	-
OTU_1387	6.779	0.651067427	NotSig	Proteobacteria	-
OTU_1637	6.701	0.778656458	NotSig	Proteobacteria	-
OTU_1754	6.899	0.970061177	NotSig	Proteobacteria	-
OTU_1863	6.95	0.791319954	NotSig	Proteobacteria	-
OTU_1991	6.375	0.531433566	NotSig	Proteobacteria	-
OTU_2033	6.819	0.95404911	NotSig	Proteobacteria	-
OTU_213	9.31	0.891858782	NotSig	Proteobacteria	-
OTU_2139	6.445	0.48248691	NotSig	Proteobacteria	-
OTU_239	9.28	0.68695976	NotSig	Proteobacteria	-
OTU_2497	6.241	0.20101051	NotSig	Proteobacteria	-
OTU_2667	5.747	1	NotSig	Proteobacteria	-
OTU_2910	6.192	0.344499469	NotSig	Proteobacteria	-
OTU_30	12.302	0.825273042	NotSig	Proteobacteria	-
OTU_724	8.076	0.839959742	NotSig	Proteobacteria	-
OTU_2726	6.348	0.580097374	NotSig	Proteobacteria	-
OTU_1314	6.987	0.494116388	NotSig	Proteobacteria	-
OTU_3212	6.211	0.523840049	NotSig	Proteobacteria	-
OTU_2707	6.37	0.996380294	NotSig	Proteobacteria	-
OTU_2946	6.107	0.678495359	NotSig	Proteobacteria	-
OTU_814	7.507	0.769767143	NotSig	Proteobacteria	-
OTU_2690	6.485	0.843811988	NotSig	Proteobacteria	-
OTU_608	9.205	0.92120966	NotSig	Proteobacteria	-
OTU_609	7.852	0.925402602	NotSig	Proteobacteria	-
OTU_1225	7.266	0.841777249	NotSig	Proteobacteria	-
OTU_1532	6.668	0.918530202	NotSig	Proteobacteria	-
OTU_1159	7.193	0.904467689	NotSig	Proteobacteria	-
OTU_1087	5.747	1	NotSig	Proteobacteria	-
OTU_1835	6.51	0.819963767	NotSig	Proteobacteria	-
OTU_2386	6.557	0.651740445	NotSig	Proteobacteria	-
OTU_3226	6.741	0.459215716	NotSig	Proteobacteria	-
OTU_3203	6.444	0.916798249	NotSig	Proteobacteria	-
OTU_1435	6.73	0.990444175	NotSig	Proteobacteria	-
OTU_2218	6.488	0.628709395	NotSig	Proteobacteria	-
OTU_2219	6.286	0.916798249	NotSig	Proteobacteria	-
OTU_2221	6.529	0.918621318	NotSig	Proteobacteria	-
OTU_2358	6.571	0.24316817	NotSig	Proteobacteria	-
OTU_919	7.22	0.839959742	NotSig	Proteobacteria	-
OTU_1894	6.73	0.180984752	Depleted	Proteobacteria	-
OTU_2637	6.247	0.647723575	NotSig	Proteobacteria	-
OTU_570	8.177	0.6457475	NotSig	Proteobacteria	-
OTU_1587	6.508	0.998844794	NotSig	Proteobacteria	-
OTU_1593	6.612	0.970061177	NotSig	Proteobacteria	-
OTU_1116	7.405	0.6457475	NotSig	Proteobacteria	-
OTU_1150	6.522	0.014103615	Depleted	Proteobacteria	-
OTU_1385	6.657	0.804986212	NotSig	Proteobacteria	-
OTU_1427	6.969	0.168461131	Depleted	Proteobacteria	-
OTU_1676	7.097	0.251998132	NotSig	Proteobacteria	-
OTU_1915	6.537	0.480558779	NotSig	Proteobacteria	-
OTU_2043	6.332	0.99552412	NotSig	Proteobacteria	-
OTU_2725	6.009	0.960159549	NotSig	Proteobacteria	-
OTU_2813	6.716	0.834259365	NotSig	Proteobacteria	-
OTU_3210	6.612	0.839959742	NotSig	Proteobacteria	-
OTU_529	8.214	0.52307779	NotSig	Proteobacteria	-
OTU_781	7.469	0.860133346	NotSig	Proteobacteria	-
OTU_794	7.356	0.149262666	Depleted	Proteobacteria	-
OTU_798	7.378	0.959869257	NotSig	Proteobacteria	-
OTU_802	7.654	0.985310642	NotSig	Proteobacteria	-
OTU_950	7.052	0.892441602	NotSig	Proteobacteria	-
OTU_986	7.339	0.534590666	NotSig	Proteobacteria	-
OTU_1842	6.579	1	NotSig	Proteobacteria	-
OTU_2023	6.443	0.87246548	NotSig	Proteobacteria	-
OTU_2502	6.165	0.393047338	NotSig	Proteobacteria	-
OTU_2897	6.655	0.860241947	NotSig	Proteobacteria	-
OTU_458	8.369	0.767098343	NotSig	Proteobacteria	-
OTU_1300	6.948	0.707037621	NotSig	Proteobacteria	-
OTU_1535	7.101	0.966457952	NotSig	Proteobacteria	-
OTU_1448	7.59	0.778656458	NotSig	Proteobacteria	-
OTU_1550	6.729	0.390382875	NotSig	Proteobacteria	-
OTU_224	9.672	0.996380294	NotSig	Proteobacteria	-
OTU_2455	7.038	0.564824705	NotSig	Proteobacteria	-
OTU_246	9.529	0.916798249	NotSig	Proteobacteria	-
OTU_2594	6.642	0.936141792	NotSig	Proteobacteria	-
OTU_2602	6.564	0.791319954	NotSig	Proteobacteria	-
OTU_2774	6.437	0.069301085	Depleted	Proteobacteria	-
OTU_686	7.96	0.894388333	NotSig	Proteobacteria	-
OTU_707	8.01	0.998067213	NotSig	Proteobacteria	-
OTU_1005	7.541	0.34557628	NotSig	Proteobacteria	-
OTU_1282	7.25	0.440024598	NotSig	Proteobacteria	-
OTU_1646	7.073	0.891065662	NotSig	Proteobacteria	-
OTU_1716	6.932	0.390382875	NotSig	Proteobacteria	-
OTU_2068	6.531	0.811188645	NotSig	Proteobacteria	-
OTU_2093	6.408	0.56390154	NotSig	Proteobacteria	-
OTU_2885	6.115	0.730078632	NotSig	Proteobacteria	-
OTU_3156	6.264	0.598994417	NotSig	Proteobacteria	-
OTU_3304	6.546	0.920424377	NotSig	Proteobacteria	-
OTU_544	8.067	0.99148613	NotSig	Proteobacteria	-
OTU_803	7.572	0.832396068	NotSig	Proteobacteria	-
OTU_861	7.513	0.793981402	NotSig	Proteobacteria	-
OTU_946	7.106	0.96477425	NotSig	Proteobacteria	-
OTU_1006	7.373	0.776681297	NotSig	Proteobacteria	-
OTU_1009	7.313	0.102264106	Depleted	Proteobacteria	-
OTU_2604	6.113	0.414773115	NotSig	Proteobacteria	-
OTU_2769	6.477	0.344402333	NotSig	Proteobacteria	-
OTU_3298	6.163	0.584136163	NotSig	Proteobacteria	-
OTU_508	8.528	0.895657666	NotSig	Proteobacteria	-
OTU_2704	6.115	0.679407797	NotSig	Proteobacteria	-
OTU_2804	6.244	0.032378297	Depleted	Proteobacteria	-
OTU_1725	6.675	0.206194341	NotSig	Proteobacteria	-
OTU_1963	7.093	0.619284136	NotSig	Proteobacteria	-
OTU_3279	6.63	0.523840049	NotSig	Proteobacteria	-
OTU_1249	6.74	1	NotSig	Proteobacteria	-
OTU_937	7.494	0.583346707	NotSig	Proteobacteria	-
OTU_2066	5.801	0.617876639	NotSig	Proteobacteria	-
OTU_2128	6.116	0.396569379	NotSig	Proteobacteria	-
OTU_3006	6.404	0.484880913	NotSig	Proteobacteria	-
OTU_1495	6.938	0.635414675	NotSig	Proteobacteria	-
OTU_1718	6.574	1	NotSig	Proteobacteria	-
OTU_948	7.218	0.498239518	NotSig	Proteobacteria	-
OTU_1169	7.461	0.773934751	NotSig	Proteobacteria	-
OTU_1218	6.993	0.942417564	NotSig	Proteobacteria	-
OTU_1750	6.75	0.981417778	NotSig	Proteobacteria	-
OTU_1755	6.624	0.578902766	NotSig	Proteobacteria	-
OTU_1958	6.705	0.502154305	NotSig	Proteobacteria	-
OTU_2083	6.862	0.767098343	NotSig	Proteobacteria	-
OTU_2493	6.41	0.731790678	NotSig	Proteobacteria	-
OTU_2534	6.321	0.115489142	Depleted	Proteobacteria	-
OTU_2899	6.753	0.980786129	NotSig	Proteobacteria	-
OTU_3029	6.353	0.516742451	NotSig	Proteobacteria	-
OTU_3056	6.16	0.996380294	NotSig	Proteobacteria	-
OTU_3179	6.023	0.935717121	NotSig	Proteobacteria	-
OTU_3315	6.286	0.992170386	NotSig	Proteobacteria	-
OTU_880	7.567	0.651606008	NotSig	Proteobacteria	-
OTU_2360	6.476	0.426324676	NotSig	Proteobacteria	-
OTU_2426	6.634	0.398942117	NotSig	Proteobacteria	-
OTU_2622	6.063	0.996380294	NotSig	Proteobacteria	-
OTU_927	7.206	0.359759319	NotSig	Proteobacteria	-
OTU_1381	6.985	0.529531157	NotSig	Proteobacteria	-
OTU_1450	6.832	0.359759319	NotSig	Proteobacteria	-
OTU_1479	7.08	0.594496979	NotSig	Proteobacteria	-
OTU_1576	6.892	0.925128991	NotSig	Proteobacteria	-
OTU_1699	6.752	0.318059058	NotSig	Proteobacteria	-
OTU_1978	6.576	0.598994417	NotSig	Proteobacteria	-
OTU_3142	6.264	0.913252625	NotSig	Proteobacteria	-
OTU_1151	7.083	0.729453421	NotSig	Proteobacteria	-
OTU_1492	6.797	0.990465153	NotSig	Proteobacteria	-
OTU_1540	6.778	0.652545054	NotSig	Proteobacteria	-
OTU_1806	6.557	0.714998807	NotSig	Proteobacteria	-
OTU_1454	6.406	0.660802582	NotSig	Proteobacteria	-
OTU_354	8.619	0.498239518	NotSig	Proteobacteria	-
OTU_1072	7.33	0.899917141	NotSig	Proteobacteria	-
OTU_1084	7.203	0.544402939	NotSig	Proteobacteria	-
OTU_1352	7.338	0.318059058	NotSig	Proteobacteria	-
OTU_1428	7.035	0.730078632	NotSig	Proteobacteria	-
OTU_1444	7.181	0.996380294	NotSig	Proteobacteria	-
OTU_1528	6.529	0.952529717	NotSig	Proteobacteria	-
OTU_1679	6.754	0.237752251	NotSig	Proteobacteria	-
OTU_1898	6.578	1	NotSig	Proteobacteria	-
OTU_2097	6.399	0.931862187	NotSig	Proteobacteria	-
OTU_2466	6.163	0.330756732	NotSig	Proteobacteria	-
OTU_2568	6.909	0.809116299	NotSig	Proteobacteria	-
OTU_2569	6.289	0.156197267	Depleted	Proteobacteria	-
OTU_2601	5.966	0.67104281	NotSig	Proteobacteria	-
OTU_2822	6.014	0.897658297	NotSig	Proteobacteria	-
OTU_2833	6.393	0.635783796	NotSig	Proteobacteria	-
OTU_3050	7.161	0.889436448	NotSig	Proteobacteria	-
OTU_3130	5.747	1	NotSig	Proteobacteria	-
OTU_327	9.097	0.892593311	NotSig	Proteobacteria	-
OTU_428	8.155	0.408496662	NotSig	Proteobacteria	-
OTU_564	8.017	0.542029886	NotSig	Proteobacteria	-
OTU_566	8.416	0.926963787	NotSig	Proteobacteria	-
OTU_114	10.955	0.820160723	NotSig	Proteobacteria	-
OTU_1794	6.883	0.470436034	NotSig	Proteobacteria	-
OTU_1871	6.524	0.916798249	NotSig	Proteobacteria	-
OTU_2274	6.487	0.606025552	NotSig	Proteobacteria	-
OTU_2612	6.303	0.910617622	NotSig	Proteobacteria	-
OTU_3292	6.255	0.748134789	NotSig	Proteobacteria	-
OTU_1044	7.288	0.883557223	NotSig	Proteobacteria	-
OTU_1078	7.095	0.038532578	Depleted	Proteobacteria	-
OTU_1083	7.275	0.844206324	NotSig	Proteobacteria	-
OTU_1217	7.196	0.318059058	NotSig	Proteobacteria	-
OTU_1220	7.129	0.318059058	NotSig	Proteobacteria	-
OTU_1257	6.911	0.584136163	NotSig	Proteobacteria	-
OTU_1445	6.638	0.376889788	NotSig	Proteobacteria	-
OTU_1565	6.88	0.523840049	NotSig	Proteobacteria	-
OTU_1588	6.541	0.969713432	NotSig	Proteobacteria	-
OTU_1667	6.826	0.996380294	NotSig	Proteobacteria	-
OTU_1669	6.816	0.981417778	NotSig	Proteobacteria	-
OTU_1684	6.675	0.523840049	NotSig	Proteobacteria	-
OTU_1709	6.811	0.617876639	NotSig	Proteobacteria	-
OTU_1818	6.473	0.094401509	Depleted	Proteobacteria	-
OTU_1819	6.583	0.258687417	NotSig	Proteobacteria	-
OTU_1906	6.538	0.839959742	NotSig	Proteobacteria	-
OTU_1979	6.811	0.390382875	NotSig	Proteobacteria	-
OTU_1985	6.553	0.152204021	Depleted	Proteobacteria	-
OTU_2026	7.159	0.787807592	NotSig	Proteobacteria	-
OTU_2051	6.479	0.949905947	NotSig	Proteobacteria	-
OTU_2098	6.564	0.124227588	Depleted	Proteobacteria	-
OTU_2113	7.26	0.959287821	NotSig	Proteobacteria	-
OTU_2290	5.805	0.617876639	NotSig	Proteobacteria	-
OTU_2340	6.373	0.599641466	NotSig	Proteobacteria	-
OTU_2711	6.402	0.832396068	NotSig	Proteobacteria	-
OTU_2713	6.711	0.622287344	NotSig	Proteobacteria	-
OTU_2733	6.323	0.843804528	NotSig	Proteobacteria	-
OTU_2739	6.159	0.996380294	NotSig	Proteobacteria	-
OTU_2749	6.212	0.794734828	NotSig	Proteobacteria	-
OTU_2762	6.109	0.962179658	NotSig	Proteobacteria	-
OTU_2781	6.157	0.598994417	NotSig	Proteobacteria	-
OTU_2845	6.116	0.956448411	NotSig	Proteobacteria	-
OTU_2881	6.652	0.45833496	NotSig	Proteobacteria	-
OTU_2903	6.189	0.247424689	NotSig	Proteobacteria	-
OTU_3115	6.444	0.156197267	Depleted	Proteobacteria	-
OTU_3235	6.403	0.936141792	NotSig	Proteobacteria	-
OTU_3237	6.238	0.737353523	NotSig	Proteobacteria	-
OTU_470	8.278	0.892441602	NotSig	Proteobacteria	-
OTU_561	7.398	0.202830125	NotSig	Proteobacteria	-
OTU_684	7.817	0.510742275	NotSig	Proteobacteria	-
OTU_698	7.9	0.783253264	NotSig	Proteobacteria	-
OTU_769	7.619	0.598994417	NotSig	Proteobacteria	-
OTU_867	7.244	0.187407129	Depleted	Proteobacteria	-
OTU_870	7.215	0.347556541	NotSig	Proteobacteria	-
OTU_956	7.281	0.359759319	NotSig	Proteobacteria	-
OTU_2312	6.589	0.1752359	Depleted	Proteobacteria	-
OTU_1272	5.863	0.424897377	NotSig	Proteobacteria	-
OTU_1508	6.62	0.322473068	NotSig	Proteobacteria	-
OTU_1678	6.886	0.547422909	NotSig	Proteobacteria	-
OTU_1680	6.575	0.247527734	NotSig	Proteobacteria	-
OTU_1813	6.393	0.412547734	NotSig	Proteobacteria	-
OTU_2036	6.576	0.247424689	NotSig	Proteobacteria	-
OTU_207	9.414	0.996380294	NotSig	Proteobacteria	-
OTU_626	7.395	0.382626678	NotSig	Proteobacteria	-
OTU_723	7.902	0.839959742	NotSig	Proteobacteria	-
OTU_737	7.653	0.874543313	NotSig	Proteobacteria	-
OTU_1869	6.405	0.988557382	NotSig	Proteobacteria	-
OTU_1653	6.928	0.807887165	NotSig	Proteobacteria	-
OTU_1545	6.585	0.34557628	NotSig	Proteobacteria	-
OTU_2243	6.58	0.925402602	NotSig	Proteobacteria	-
OTU_534	7.928	0.014103615	Depleted	Proteobacteria	-
OTU_2173	6.381	0.9474716	NotSig	Proteobacteria	-
OTU_936	7.282	0.49412049	NotSig	Proteobacteria	-
OTU_1117	7.15	1	NotSig	Proteobacteria	-
OTU_1195	7.25	0.996380294	NotSig	Proteobacteria	-
OTU_1224	7.08	0.774745067	NotSig	Proteobacteria	-
OTU_2571	6.301	0.713524714	NotSig	Proteobacteria	-
OTU_2778	6.58	0.786755841	NotSig	Proteobacteria	-
OTU_2797	6.398	0.647054082	NotSig	Proteobacteria	-
OTU_2809	6.125	0.916798249	NotSig	Proteobacteria	-
OTU_2962	5.915	0.346932698	NotSig	Proteobacteria	-
OTU_3020	6.294	0.79642545	NotSig	Proteobacteria	-
OTU_3191	6.198	0.9767065	NotSig	Proteobacteria	-
OTU_344	8.875	0.757020451	NotSig	Proteobacteria	-
OTU_403	8.401	0.899917141	NotSig	Proteobacteria	-
OTU_449	9.367	0.706772468	NotSig	Proteobacteria	-
OTU_519	8.191	0.474849572	NotSig	Proteobacteria	-
OTU_520	8.112	0.996380294	NotSig	Proteobacteria	-
OTU_765	7.48	0.79642545	NotSig	Proteobacteria	-
OTU_892	7.661	0.608811085	NotSig	Proteobacteria	-
OTU_1466	6.892	0.448156636	NotSig	Proteobacteria	-
OTU_1810	6.974	0.706772468	NotSig	Proteobacteria	-
OTU_2106	7.102	0.609157894	NotSig	Proteobacteria	-
OTU_2158	6.467	0.622287344	NotSig	Proteobacteria	-
OTU_2199	6.705	0.786910188	NotSig	Proteobacteria	-
OTU_2328	6.363	0.839959742	NotSig	Proteobacteria	-
OTU_2329	6.75	0.996380294	NotSig	Proteobacteria	-
OTU_2876	6.163	0.839959742	NotSig	Proteobacteria	-
OTU_3263	6.966	0.848348726	NotSig	Proteobacteria	-
OTU_3317	6.164	0.844206324	NotSig	Proteobacteria	-
OTU_910	7.298	0.675741621	NotSig	Proteobacteria	-
OTU_2067	6.751	0.584136163	NotSig	Proteobacteria	-
OTU_804	7.48	0.807887165	NotSig	Proteobacteria	-
OTU_1420	7.153	0.162716475	Enriched	Proteobacteria	-
OTU_145	10.153	0.920424377	NotSig	Proteobacteria	-
OTU_2235	6.441	0.708774677	NotSig	Proteobacteria	-
OTU_250	9.079	0.761464462	NotSig	Proteobacteria	-
OTU_3324	6.291	0.598994417	NotSig	Proteobacteria	-
OTU_397	8.541	0.762921971	NotSig	Proteobacteria	-
OTU_552	8.366	0.653660835	NotSig	Proteobacteria	-
OTU_741	7.556	0.647723575	NotSig	Proteobacteria	-
OTU_824	7.619	0.887475544	NotSig	Proteobacteria	-
OTU_2800	6.17	0.891065662	NotSig	Proteobacteria	-
OTU_2521	6.142	0.66913408	NotSig	Proteobacteria	-
OTU_2522	6.24	0.99148613	NotSig	Proteobacteria	-
OTU_2590	6.277	0.991414222	NotSig	Proteobacteria	-
OTU_2077	6.636	0.85338348	NotSig	Proteobacteria	-
OTU_640	7.87	0.632055721	NotSig	Proteobacteria	-
OTU_1877	5.861	0.46059541	NotSig	Proteobacteria	-
OTU_1079	5.747	1	NotSig	Proteobacteria	-
OTU_2614	5.917	0.892441602	NotSig	Proteobacteria	-
OTU_2864	5.863	0.424897377	NotSig	Proteobacteria	-
OTU_574	5.92	0.318059058	NotSig	Proteobacteria	-
OTU_2924	6.254	0.264697193	NotSig	Proteobacteria	-
OTU_2925	7.281	0.041371111	Depleted	Proteobacteria	-
OTU_1557	7.31	0.996380294	NotSig	Proteobacteria	-
OTU_1493	6.571	0.808454668	NotSig	Proteobacteria	-
OTU_1821	6.949	0.961026378	NotSig	Proteobacteria	-
OTU_1961	7.041	0.102425681	Enriched	Proteobacteria	-
OTU_2046	6.559	0.849811943	NotSig	Proteobacteria	-
OTU_2092	5.747	1	NotSig	Proteobacteria	-
OTU_2096	6.9	0.656528099	NotSig	Proteobacteria	-
OTU_2734	6.587	0.094401509	Enriched	Proteobacteria	-
OTU_2763	6.293	0.71911108	NotSig	Proteobacteria	-
OTU_3294	6.368	0.996380294	NotSig	Proteobacteria	-
OTU_928	5.808	0.617876639	NotSig	Proteobacteria	-
OTU_1580	5.863	0.996639033	NotSig	Proteobacteria	-
OTU_3002	6.504	0.360742389	NotSig	Proteobacteria	-
OTU_3004	6.334	0.103304516	Depleted	Proteobacteria	-
OTU_1076	7.288	0.996380294	NotSig	Proteobacteria	-
OTU_225	9.024	0.798700027	NotSig	Proteobacteria	-
OTU_2316	6.389	0.074655873	Depleted	Proteobacteria	-
OTU_2750	6.207	0.798488183	NotSig	Proteobacteria	-
OTU_398	7.906	0.520018694	NotSig	Proteobacteria	-
OTU_3318	5.968	0.731790678	NotSig	Proteobacteria	-
OTU_1068	6.95	0.598994417	NotSig	Proteobacteria	-
OTU_1207	6.456	0.91391027	NotSig	Proteobacteria	-
OTU_1955	5.806	0.598994417	NotSig	Proteobacteria	-
OTU_206	8.802	0.988622998	NotSig	Proteobacteria	-
OTU_2180	6.449	0.523606025	NotSig	Proteobacteria	-
OTU_2311	6.601	0.841485086	NotSig	Proteobacteria	-
OTU_2996	5.808	0.617876639	NotSig	Proteobacteria	-
OTU_309	8.594	0.671664714	NotSig	Proteobacteria	-
OTU_3206	6.479	0.804986212	NotSig	Proteobacteria	-
OTU_3231	6.587	0.448156636	NotSig	Proteobacteria	-
OTU_543	8.188	0.085253285	Enriched	Proteobacteria	-
OTU_562	7.009	0.843483042	NotSig	Proteobacteria	-
OTU_650	8.352	0.049352562	Enriched	Proteobacteria	-
OTU_67	10.102	0.996380294	NotSig	Proteobacteria	-
OTU_90	10.729	1	NotSig	Proteobacteria	-
OTU_2284	6.826	0.094401509	Depleted	Proteobacteria	-
OTU_2557	6.805	0.420613497	NotSig	Proteobacteria	-
OTU_2898	6.58	0.279749465	NotSig	Proteobacteria	-
OTU_3	14.721	0.656528099	NotSig	Proteobacteria	-
OTU_4	14.56	0.96477425	NotSig	Proteobacteria	-
OTU_1263	7.329	0.393047338	NotSig	Proteobacteria	-
OTU_3209	6.067	0.826660611	NotSig	Proteobacteria	-
OTU_103	10.912	0.892441602	NotSig	Proteobacteria	-
OTU_1322	6.885	0.836246224	NotSig	Proteobacteria	-
OTU_1375	7.09	0.542029886	NotSig	Proteobacteria	-
OTU_1500	6.499	0.920424377	NotSig	Proteobacteria	-
OTU_2146	6.688	0.363769373	NotSig	Proteobacteria	-
OTU_2147	6.398	0.598994417	NotSig	Proteobacteria	-
OTU_2548	6.335	0.523840049	NotSig	Proteobacteria	-
OTU_2550	6.294	0.931862187	NotSig	Proteobacteria	-
OTU_2862	6.157	0.34557628	NotSig	Proteobacteria	-
OTU_2934	6.163	0.770708697	NotSig	Proteobacteria	-
OTU_371	8.67	0.916740779	NotSig	Proteobacteria	-
OTU_494	8.051	0.898709127	NotSig	Proteobacteria	-
OTU_748	7.506	0.970061177	NotSig	Proteobacteria	-
OTU_895	7.6	0.996380294	NotSig	Proteobacteria	-
OTU_897	7.35	0.996380294	NotSig	Proteobacteria	-
OTU_3213	6.083	0.870300344	NotSig	Proteobacteria	-
OTU_162	9.504	0.894388333	NotSig	Proteobacteria	-
OTU_1291	7.174	0.996380294	NotSig	Proteobacteria	-
OTU_1292	6.891	0.890463404	NotSig	Proteobacteria	-
OTU_1721	5.747	1	NotSig	Proteobacteria	-
OTU_1939	6.532	0.390382875	NotSig	Proteobacteria	-
OTU_1940	6.537	0.257762653	NotSig	Proteobacteria	-
OTU_2392	6.061	0.842916286	NotSig	Proteobacteria	-
OTU_1047	5.808	0.598994417	NotSig	Proteobacteria	-
OTU_1129	7.244	0.963322064	NotSig	Proteobacteria	-
OTU_1834	6.704	0.529124794	NotSig	Proteobacteria	-
OTU_602	8.179	0.924817874	NotSig	Proteobacteria	-
OTU_886	7.539	0.996380294	NotSig	Proteobacteria	-
OTU_118	10.922	0.440024598	NotSig	Proteobacteria	-
OTU_1212	5.801	0.617876639	NotSig	Proteobacteria	-
OTU_1266	7.352	0.920424377	NotSig	Proteobacteria	-
OTU_1437	7.092	0.843779345	NotSig	Proteobacteria	-
OTU_1530	6.676	0.904467689	NotSig	Proteobacteria	-
OTU_1575	5.808	0.598994417	NotSig	Proteobacteria	-
OTU_181	7.102	1	NotSig	Proteobacteria	-
OTU_1848	6.839	0.598994417	NotSig	Proteobacteria	-
OTU_217	6.503	0.90407755	NotSig	Proteobacteria	-
OTU_2260	5.806	0.617876639	NotSig	Proteobacteria	-
OTU_231	7.081	0.678136169	NotSig	Proteobacteria	-
OTU_2368	6.673	0.916798249	NotSig	Proteobacteria	-
OTU_2481	6.912	0.318059058	NotSig	Proteobacteria	-
OTU_2579	5.859	0.461885444	NotSig	Proteobacteria	-
OTU_276	9.346	0.915011366	NotSig	Proteobacteria	-
OTU_285	9.046	0.755266301	NotSig	Proteobacteria	-
OTU_2958	6.067	0.996380294	NotSig	Proteobacteria	-
OTU_3174	6.167	0.31514826	NotSig	Proteobacteria	-
OTU_359	8.941	0.874543313	NotSig	Proteobacteria	-
OTU_361	6.58	0.936141792	NotSig	Proteobacteria	-
OTU_380	5.801	0.617876639	NotSig	Proteobacteria	-
OTU_418	5.747	1	NotSig	Proteobacteria	-
OTU_429	5.967	0.669196971	NotSig	Proteobacteria	-
OTU_45	11.917	0.598994417	NotSig	Proteobacteria	-
OTU_620	7.78	0.728444989	NotSig	Proteobacteria	-
OTU_767	6.11	0.683351686	NotSig	Proteobacteria	-
OTU_77	12.644	0.507414418	NotSig	Proteobacteria	-
OTU_807	6.03	0.598994417	NotSig	Proteobacteria	-
OTU_89	10.807	0.424897377	NotSig	Proteobacteria	-
OTU_930	7.368	0.996639033	NotSig	Proteobacteria	-
OTU_939	7.295	0.811607604	NotSig	Proteobacteria	-
OTU_961	7.168	0.916798249	NotSig	Proteobacteria	-
OTU_997	5.808	0.617876639	NotSig	Proteobacteria	-
OTU_1457	6.623	0.577985283	NotSig	Proteobacteria	-
OTU_157	10.196	0.996380294	NotSig	Proteobacteria	-
OTU_1586	6.715	0.769512473	NotSig	Proteobacteria	-
OTU_1779	6.599	0.848348726	NotSig	Proteobacteria	-
OTU_1822	6.955	0.233643185	NotSig	Proteobacteria	-
OTU_1864	5.916	0.892593311	NotSig	Proteobacteria	-
OTU_1867	6.155	0.890594623	NotSig	Proteobacteria	-
OTU_204	9.426	0.182369563	Depleted	Proteobacteria	-
OTU_259	9.212	0.419975669	NotSig	Proteobacteria	-
OTU_268	9.333	0.975538082	NotSig	Proteobacteria	-
OTU_2906	5.865	0.998844794	NotSig	Proteobacteria	-
